"Data Source","Type","Full Object Name","Object Name","Owner","Modified Date","Attributes","Entity Sources","Residencies","PII Count","Open Access","Number of Entities"
"SAS collections (SSN)","file","Workspaces/Shared\Collections\01_Overall\Archieves\Yilin Zhang\Assignments\Beginning of Month\2014\August/FC Report.xlsx","FC Report.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:06.303","[classifier.US SSN]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Yangyu Liu\Gencoll Agent Goal Setting\Agent Performance RP\Today/Agent Performance 09-09.xlsx","Agent Performance 09-09.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:11.533","[classifier.US SSN]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Yangyu Liu\Gencoll Agent Goal Setting\Agent Performance RP\Today/Agent Performance 08-08.xlsx","Agent Performance 08-08.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:11.533","[classifier.US SSN]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\Lexis Nexis Banko - BK and DC scrub\Automated BK Process\PostLNBKProcess for New files\Program Files\20200527/dispositions_update_bk_20200527.csv","dispositions_update_bk_20200527.csv","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:01.715","[classifier.Oportun SSN Near Term]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\Lexis Nexis Banko - BK and DC scrub\Automated BK Process\PostLNBKProcess for New files\Program Files\20200902/ReadandProcessLNoutput.xlsm","ReadandProcessLNoutput.xlsm","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:01.814","[classifier.Oportun SSN Near Term]",,,2,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\WorkNumber\past years\2015 07 July/WN verified list.xlsx","WN verified list.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:05.833","[classifier.Oportun SSN Near Term]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Yangyu Liu\201906 Legal Non-payer Analysis\02. Outputs/NPA 6-25.xlsx","NPA 6-25.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:10.774","[classifier.US SSN]",,,139,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Yangyu Liu\201906 Legal Non-payer Analysis\02. Outputs/NPA 6-21.xlsx","NPA 6-21.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:10.773","[classifier.US SSN]",,,63,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Yangyu Liu\Loss Forecasting Vintage Model\201907/lpdm_base_info.sas7bdat","lpdm_base_info.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:11.771","[classifier.US SSN]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\Lexis Nexis Banko - BK and DC scrub\Automated BK Process\PostLNBKProcess for New files\Program Files\20191211/dispositions_update_bk_20191211_old.csv","dispositions_update_bk_20191211_old.csv","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:01.561","[classifier.Oportun SSN Near Term]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Yangyu Liu\Gencoll Agent Goal Setting\Agent Performance RP\Today/Agent Performance 06-09.xlsx","Agent Performance 06-09.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:11.532","[classifier.US SSN]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Yangyu Liu\Gencoll Agent Goal Setting\Agent Performance RP\EOM/Agent Performance five9_Abr_EOM.xlsx","Agent Performance five9_Abr_EOM.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:11.514","[classifier.US SSN]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\Lexis Nexis Banko - BK and DC scrub\Automated BK Process\PostLNBKProcess for New files\Program Files\20200506/dispositions_update_bk_20200506.csv","dispositions_update_bk_20200506.csv","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:01.694","[classifier.Oportun SSN Near Term]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Yangyu Liu\Gencoll Agent Goal Setting\Agent Performance RP\Today/Agent Performance 05-05.xlsx","Agent Performance 05-05.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:11.529","[classifier.US SSN]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\02_Customer Contact\Liang Feng\Dialer\Report\script/DialerCampaignReport2018-10-18.html","DialerCampaignReport2018-10-18.html","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:08.837","[classifier.US SSN]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\Expense\2020 plan\2020-09/Collections 4600 August 2020 Matt Expenses_9.4.20.xlsx","Collections 4600 August 2020 Matt Expenses_9.4.20.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:01.484","[classifier.Oportun SSN Near Term]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Yangyu Liu\201910 Deferral Report\Monitoring\Risk Deck/Weekly Deferral Volume Monitoring.xlsx","Weekly Deferral Volume Monitoring.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:11.179","[classifier.US SSN]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\02_Customer Contact\Liang Feng\AssetSale\New samples to buyers\EmergentBT/Simulation2018Q4_sample.xlsx","Simulation2018Q4_sample.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:08.598","[classifier.Oportun SSN Near Term]",,,2,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\02_Customer Contact\Projects\Dialer test\2019.08 Update\2020.01 VDL test performance/Gencoll VDL Test Update_v3.pptx","Gencoll VDL Test Update_v3.pptx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:10.160","[classifier.US SSN]",,,9,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\02_Customer Contact\Projects\Dialer test\2019.08 Update\2020.01 VDL test performance/Dialer_campaign_perf.xlsx","Dialer_campaign_perf.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:10.158","[classifier.US SSN]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\RCS Letters\CC Project\10 2016\RCS Letters 2016 10 04/letter_data_file.xlsx","letter_data_file.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:44.561","[classifier.US SSN]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\01_Overall\Archieves\Yilin Zhang\Transition\Language null analysis/STCleanup20190118.xlsx","STCleanup20190118.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:07.917","[classifier.Oportun SSN Near Term]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\WorkNumber\past years\2016 1 January/WN_verfication_input01142016_output.xls.000000","WN_verfication_input01142016_output.xls.000000","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:05.894","[classifier.Oportun SSN Near Term]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\Lexis Nexis Banko - BK and DC scrub\Automated BK Process\PostLNBKProcess for New files\Program Files\20200108/ReadandProcessLNoutput.xlsm","ReadandProcessLNoutput.xlsm","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:01.583","[classifier.Oportun SSN Near Term]",,,2,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\Commissions\MX Commissions\2014\09 September/Agent EV Performance Tracker II.xlsx","Agent EV Performance Tracker II.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:41.538","[classifier.US SSN]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\RCS Letters\CC Project\2017 09\2017 09 01\no_FEMA/Letter_Data_all.xlsx","Letter_Data_all.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:44.650","[classifier.US SSN]",,,2,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\WorkNumber\past years\2015 05 May/WN verified list.xls","WN verified list.xls","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:05.825","[classifier.Oportun SSN Near Term]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\1099-C\2018\2018 1099C from Sunil/1099C comparison 12-13.xlsm","1099C comparison 12-13.xlsm","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:00.843","[classifier.Oportun SSN Near Term]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Yangyu Liu\Gencoll Agent Goal Setting\Agent Performance RP\EOM/Agent Performance 09 EOM.xlsx","Agent Performance 09 EOM.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:11.512","[classifier.US SSN]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\1099-C\2019/1099-C potential list 2019 v2.xlsx","1099-C potential list 2019 v2.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:00.854","[classifier.Oportun SSN Near Term]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\RCS Letters\CC Project\03 2017\2017 03 14/LetterData.xlsx","LetterData.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:44.351","[classifier.US SSN]",,,2,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Nan Yang\201805 Vintage Curves\outdated/Static pool 2018.05.25_max ratio.xlsx","Static pool 2018.05.25_max ratio.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:10.461","[classifier.US SSN]",,,21,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\01_Overall\Archieves\Yilin Zhang\Assignments\Beginning of Month\2015\06 June/FC Report 2015 06.xlsx","FC Report 2015 06.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:06.438","[classifier.US SSN]",,,4,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\01_Overall\Archieves\Yilin Zhang\Assignments\Beginning of Month\2014\July/Field Collections July 2014.xlsx","Field Collections July 2014.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:06.338","[classifier.US SSN]",,,4,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\RCS Letters\CC Project\2017 10\2017 10 12/Letter_Data_all.xlsx.bak","Letter_Data_all.xlsx.bak","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:44.695","[classifier.US SSN]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Yangyu Liu\Gencoll Agent Goal Setting\Agent Performance RP\Today/Agent Performance 04-09.xlsx","Agent Performance 04-09.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:11.516","[classifier.US SSN]",,,4,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\Skip-a-pay\2020 COVID-19\06. Early Charge-off\outdated/Early CO accts_20200619_6pm_Sample Check.xlsx","Early CO accts_20200619_6pm_Sample Check.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:15.055","[classifier.US SSN]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\SCRA\2019\01242019\1st run/scra_upload_verify.csv","scra_upload_verify.csv","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:05.005","[classifier.Oportun SSN Near Term]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\07_Asset Sale\Q2 2019 Sale\JCAP/Oportun_61532_PB_1119.zip/Oportun_61532_PB_1119/61532 Invoice_wMissingMedia.xlsx","61532 Invoice_wMissingMedia.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2019-11-27 18:24:34.000","[classifier.Oportun SSN Near Term]",,,2,,
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\Skip-a-pay\2020 COVID-19\Analysis\20200720 Payer rate analysis/Payer rate analysis_no survey deferral.xlsx","Payer rate analysis_no survey deferral.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:15.101","[classifier.US SSN]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\Lexis Nexis Banko - BK and DC scrub\Automated BK Process\PostLNBKProcess for New files\Program Files\20191210version1/ReadandProcessLNoutput.xlsm","ReadandProcessLNoutput.xlsm","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:01.550","[classifier.Oportun SSN Near Term]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\RCS Letters\CC Project\2017 11\2017 11 15/Letter_Data_all.xlsx","Letter_Data_all.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:44.727","[classifier.US SSN]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\SCRA\2018\10182018\1st run/SCRA_Decrypt_20181018.csv","SCRA_Decrypt_20181018.csv","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:04.927","[classifier.Oportun SSN Near Term]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\WorkNumber\past years\2014 08 August/WN_verification_output08042014.xlsx","WN_verification_output08042014.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:05.802","[classifier.Oportun SSN Near Term]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\SCRA\2019\06132019\1st run/scra_upload_verify.csv","scra_upload_verify.csv","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:05.116","[classifier.Oportun SSN Near Term]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Yangyu Liu\Loss Forecasting Vintage Model\201907/lpdm_base_info_org.sas7bdat","lpdm_base_info_org.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:11.771","[classifier.US SSN]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Yangyu Liu\Gencoll Agent Goal Setting\Agent Performance RP\EOM/Agent Performance 08 EOM.xlsx","Agent Performance 08 EOM.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:11.512","[classifier.US SSN]",,,4,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Yangyu Liu\Gencoll Agent Goal Setting\Agent Performance RP\EOM/Agent Performance 01 EOM.xlsx","Agent Performance 01 EOM.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:11.509","[classifier.US SSN]",,,5,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\Lexis Nexis Banko - BK and DC scrub\Automated BK Process\PostLNBKProcess for New files\Program Files\20200429/dispositions_update_bk_20200429.csv","dispositions_update_bk_20200429.csv","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:01.687","[classifier.Oportun SSN Near Term]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\Letters\Archives\Letter Data\Automated Yellow Letter\Mail Files/Yellow_Letter_Mail_File_20120301.csv","Yellow_Letter_Mail_File_20120301.csv","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:42.883","[classifier.US SSN]",,,2,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\01_Overall\Archieves\Yilin Zhang\Transition\Asset sale\Old sample to buyers/asset_sample_0827.xlsx","asset_sample_0827.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:07.891","[classifier.US SSN]",,,4,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\RCS Letters\CC Project\05 2017\2017 05 03/Letter_Data_all.xlsx","Letter_Data_all.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:44.399","[classifier.US SSN]",,,2,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\SCRA\2019\05022019\1st run/scra_upload_verify.csv","scra_upload_verify.csv","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:05.084","[classifier.Oportun SSN Near Term]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\WorkNumber\past years\2016 03 March/WN results- for SIP upload.xlsx","WN results- for SIP upload.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:05.860","[classifier.Oportun SSN Near Term]",,,2,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\01_Overall\Archieves\Yilin Zhang\Assignments\Beginning of Month\2015\07 July/Field Collector Report 2015 07.xlsx","Field Collector Report 2015 07.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:06.445","[classifier.US SSN]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\Expense\2020 plan\2020-04/Proposed Estimates - April 2020_Collections.xlsx","Proposed Estimates - April 2020_Collections.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:01.432","[classifier.Oportun SSN Near Term]",,,7,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\WorkNumber\past years\2014 10 October/WN_verification_input10312014.xls","WN_verification_input10312014.xls","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:05.806","[classifier.Oportun SSN Near Term]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Yangyu Liu\Loss Forecasting Vintage Model\201903\02. Outputs/lpdm_base.sas7bdat","lpdm_base.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:11.663","[classifier.US SSN]",,,8,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\Lexis Nexis Banko - BK and DC scrub\Automated BK Process\PostLNBKProcess for New files\Program Files\20200219/ReadandProcessLNoutput.xlsm","ReadandProcessLNoutput.xlsm","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:01.621","[classifier.Oportun SSN Near Term]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\02_Customer Contact\Projects\Dialer test\2019.08 Update\2020.01 VDL test performance/Gencoll VDL Test Update_v1.pptx","Gencoll VDL Test Update_v1.pptx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:10.159","[classifier.US SSN]",,,9,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\01_Overall\Archieves\Yilin Zhang\Transition\Dialer tracking/New Dialer Tracking Pivot New.xlsx","New Dialer Tracking Pivot New.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:07.909","[classifier.US SSN]",,,4,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\02_Customer Contact\Projects\Dialer test\2019.08 Update\2020.01 VDL test performance/Gencoll VDL Test Update_v2.pptx","Gencoll VDL Test Update_v2.pptx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:10.159","[classifier.US SSN]",,,9,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\Lexis Nexis Banko - BK and DC scrub\Automated BK Process\PostLNBKProcess for New files\Program Files\20200115/dispositions_update_bk_20200115.csv","dispositions_update_bk_20200115.csv","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:01.585","[classifier.Oportun SSN Near Term]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\02_Customer Contact\Liang Feng\AssetSale\New samples to buyers\JCAP/asset_sale_jefferson_file_full_20190522.xlsx","asset_sale_jefferson_file_full_20190522.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:08.620","[classifier.US SSN]",,,12,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\RCS Letters\CC Project\09 2016\RCS Letters 2016 09 02/RCS Letter Data.xlsx","RCS Letter Data.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:44.542","[classifier.US SSN]",,,2,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\RCS Letters\CC Project\2018 01\2018 01 12/Nonsue_Reg1_TX_SPA.xlsx.bak","Nonsue_Reg1_TX_SPA.xlsx.bak","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:44.879","[classifier.US SSN]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\Letters\Archives\Letter Data\OperationLetter/Operation_Letter_Mail_File_20120807 (2).csv","Operation_Letter_Mail_File_20120807 (2).csv","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:43.160","[classifier.US SSN]",,,12,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\Lexis Nexis Banko - BK and DC scrub\Automated BK Process\PostLNBKProcess for New files\Program Files\20191210version1/dispositions_update_bk_20191210.csv","dispositions_update_bk_20191210.csv","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:01.545","[classifier.Oportun SSN Near Term]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\RCS Letters\CC Project\07 2017\2017 07 14/Letter_Data_all.xlsx","Letter_Data_all.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:44.518","[classifier.US SSN]",,,2,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Nan Yang\201908 RollRate increase investigation\20190822 RPC by Seg\Reference/Copy of MBR summary new UPDATE.xlsm","Copy of MBR summary new UPDATE.xlsm","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:10.644","[classifier.US SSN]",,,13,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Yangyu Liu\Gencoll Agent Goal Setting\Agent Performance RP\Today/Agent Performance 07-09.xlsx","Agent Performance 07-09.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:11.532","[classifier.US SSN]",,,2,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\Lexis Nexis Banko - BK and DC scrub\Automated BK Process\PostLNBKProcess for New files\Program Files\20200603/ReadandProcessLNoutput.xlsm","ReadandProcessLNoutput.xlsm","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:01.726","[classifier.Oportun SSN Near Term]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\RCS Letters\CC Project\12 2016\2016 12 02/letter data.xlsx","letter data.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:44.591","[classifier.US SSN]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Yangyu Liu\202007 Legal Collection Analysis\Legal Model Validation\DQ 60 Model\Tax Model\03. Production Validation/Production Validation result.xlsx","Production Validation result.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:11.322","[classifier.US SSN]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Yangyu Liu\202003 COVID-19 Skip-a-Payment\Daily Emergency Deferral Monitoring/Daily Emergency Deferral Monitoring_v2.xlsx","Daily Emergency Deferral Monitoring_v2.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:11.235","[classifier.Oportun SSN Near Term]",,,14,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\01_Overall\Archieves\Yilin Zhang\Assignments\Beginning of Month\2016\08 August/RCS Assignment List.xlsx","RCS Assignment List.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:06.606","[classifier.US SSN]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Yangyu Liu\Loss Forecasting Vintage Model\201902\02. Outputs/actuals_201902_adj30+for201902.xlsx","actuals_201902_adj30+for201902.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:11.600","[classifier.US SSN]",,,41,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\Lexis Nexis Banko - BK and DC scrub\Automated BK Process\PostLNBKProcess for New files\Program Files\20200527/ReadandProcessLNoutput.xlsm","ReadandProcessLNoutput.xlsm","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:01.718","[classifier.Oportun SSN Near Term]",,,2,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\Bankruptcy\Results\input/BK_list_20160531 2nd round.xlsx","BK_list_20160531 2nd round.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:41.249","[classifier.Oportun SSN Near Term]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\Lexis Nexis Banko - BK and DC scrub\Automated BK Process\PostLNBKProcess for New files\Program Files\20200325/ReadandProcessLNoutput.xlsm","ReadandProcessLNoutput.xlsm","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:01.656","[classifier.Oportun SSN Near Term]",,,1,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\01_Overall\Archieves\Yilin Zhang\Assignments\Beginning of Month\2017\03 March/RCS Report 2017 03.xlsx","RCS Report 2017 03.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:06.677","[classifier.US SSN]",,,6,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\00_Recurring Tasks\1099-C\2018\2018 1099C from Sunil/1099C comparison 1-24.xlsm","1099C comparison 1-24.xlsm","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:00.842","[classifier.Oportun SSN Near Term]",,,3,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Nan Yang\201805 Vintage Curves\SAS Datasets/mob0_results.sas7bdat","mob0_results.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:10.474","[classifier.US SSN]",,,17,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\03_Tools\! User folder\Nan Yang\201805 Vintage Curves\outdated/Static pool 2018.05.25_avg ratio.xlsx","Static pool 2018.05.25_avg ratio.xlsx","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:10.460","[classifier.US SSN]",,,20,"No",
"SAS collections (SSN)","file","Workspaces/Shared\Collections\04_Legal Collections\Judgment clean-up\All Documents\DBO Judgment 2015\780175/780175 SC100.pdf","780175 SC100.pdf","S-1-5-21-498304819-3224205621-3506385323-895650","2020-10-22 16:37:19.623","[classifier.US SSN]",,,1,"No",
