"Data Source","Type","Full Object Name","Object Name","Owner","Modified Date","Attributes","Entity Sources","Residencies","PII Count","Open Access","Number of Entities"
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Auto\John O'Dowd\Fraud-ID/Oportun Auto Verification CIP Fraud 20190124.pptx","Oportun Auto Verification CIP Fraud 20190124.pptx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:36.793","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Auto\John O'Dowd\Finance/2019 expense plan draft v8.xlsx","2019 expense plan draft v8.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:36.790","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Auto\John O'Dowd\Finance/2019 expense plan draft v8-clean.xlsx","2019 expense plan draft v8-clean.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:36.790","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Auto\John O'Dowd\Decision Engine/PD-DecisionService-171018-1942.pdf","PD-DecisionService-171018-1942.pdf","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:36.789","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Loss Forecasting\Allowance\2014 Q4/ALL memo outline 2-3-2015 v2.docx","ALL memo outline 2-3-2015 v2.docx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:43.900","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/AnthonyKopec\jdk1.8.0_181\jre\lib/plugin.jar","plugin.jar","S-1-5-32-544","2020-09-29 18:02:36.326","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Auto\John O'Dowd\Reports/CampaignCube.xlsx","CampaignCube.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:37.021","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Verification_Services\TonySun/returningvalidation3.csv","returningvalidation3.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:36:20.293","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Verification_Services\TonySun/returningvalidation2.csv","returningvalidation2.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:36:20.293","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/fraudcheck_0221.csv","fraudcheck_0221.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.050","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Square\GIT/Watchlist-Final.xlsx","Watchlist-Final.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-28 20:18:54.957","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Risk and Pricing Strategy\MujieTan/Copy of crf_q2.xlsx","Copy of crf_q2.xlsx","S-1-5-32-544","2020-09-18 18:42:20.042","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Risk and Pricing Strategy\Michael Bargar/DefermentAgreementSignatureTypos.csv","DefermentAgreementSignatureTypos.csv","S-1-5-21-498304819-3224205621-3506385323-29499","2020-09-18 18:42:19.598","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/fraudcheck_01282020.csv","fraudcheck_01282020.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.046","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Risk and Pricing Strategy\Ayush Manocha/Unsecured Self employed adjustments.pptx","Unsecured Self employed adjustments.pptx","S-1-5-21-498304819-3224205621-3506385323-6682","2020-09-18 18:41:55.429","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Risk and Pricing Strategy\Ayush Manocha/pf_by_qtr.csv","pf_by_qtr.csv","S-1-5-21-498304819-3224205621-3506385323-6682","2020-09-18 18:41:54.788","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Risk and Pricing Strategy\Ayush Manocha/fpd to co.xlsx","fpd to co.xlsx","S-1-5-21-498304819-3224205621-3506385323-6682","2020-09-18 18:41:48.110","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Risk and Pricing Strategy\Ayush Manocha/Copy of returning_simulation_Apr1_covid final new_lookups.xlsx","Copy of returning_simulation_Apr1_covid final new_lookups.xlsx","S-1-5-21-498304819-3224205621-3506385323-6682","2020-09-18 18:41:47.391","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Risk and Pricing Strategy\Ayush Manocha/By Vantage perf.xlsx","By Vantage perf.xlsx","S-1-5-21-498304819-3224205621-3506385323-6682","2020-09-18 18:41:47.242","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Risk and Pricing Strategy\Ayush Manocha/board deck Jan 2020 - approval rate + loan amount.xlsx","board deck Jan 2020 - approval rate + loan amount.xlsx","S-1-5-21-498304819-3224205621-3506385323-6682","2020-09-18 18:41:47.241","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Auto\John O'Dowd\Presentations/AutoRefiMPVPricing-20190924.pptx","AutoRefiMPVPricing-20190924.pptx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:36.941","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Loss Forecasting\Paydown curves/CO rate.xlsx","CO rate.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:45.165","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/check_17JUN19.csv","check_17JUN19.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.040","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Loss Forecasting\Long term projections/Static pool loss forecast monthly 2018.03.16.xlsx","Static pool loss forecast monthly 2018.03.16.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:44.498","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Loss Forecasting\Long term projections/Static pool loss forecast monthly 11.14 v2.xlsx","Static pool loss forecast monthly 11.14 v2.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:44.498","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Loss Forecasting\Long term projections/principal_byterm.csv","principal_byterm.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:44.497","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Loss Forecasting\Allowance\2014 Q4/Segment level backtesting Q4'14.pptx","Segment level backtesting Q4'14.pptx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:43.905","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Loss Forecasting\Long term projections/Copy of Risk outputs v3.xlsx","Copy of Risk outputs v3.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:44.495","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Loss Forecasting\Long term projections/Copy of ALL rate CO approach v3.xlsx","Copy of ALL rate CO approach v3.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:44.494","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Loss Forecasting\Long term projections/ALL rate CO approach v4.xlsx","ALL rate CO approach v4.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:44.494","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Loss Forecasting\201806 Agent Goal Setting/Agent goal setting_201808.xlsx","Agent goal setting_201808.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:43.737","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Loss Forecasting\201806 Agent Goal Setting/Agent goal setting_201806.xlsx","Agent goal setting_201806.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:43.737","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Loss Forecasting\Allowance\2016 Q1/Q1 Loss Loan Allowance.ics","Q1 Loss Loan Allowance.ics","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:43.949","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/check_10SEP19.csv","check_10SEP19.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.039","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/check09DEC19.csv","check09DEC19.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.038","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Auto\John O'Dowd\Reports/Ops OC Weekly Dashboard Dec-17_MJ.pptx","Ops OC Weekly Dashboard Dec-17_MJ.pptx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:37.023","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/check01OCT19.csv","check01OCT19.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.037","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/fraudcheck_03102019.csv","fraudcheck_03102019.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.052","[classifier.Oportun SSN]",,,9,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/fraudcheck_03252020_concat.csv","fraudcheck_03252020_concat.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.055","[classifier.Oportun SSN]",,,15,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\05\teletrack\aggregation/2019_05_teletrack_Fraud_Comply360CM1.csv","2019_05_teletrack_Fraud_Comply360CM1.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.081","[classifier.Oportun SSN]",,,46,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/fraudcheck_02242019.csv","fraudcheck_02242019.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.051","[classifier.Oportun SSN]",,,9,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/fraudcheck_01272018.csv","fraudcheck_01272018.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.045","[classifier.Oportun SSN]",,,9,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rapfiles2/2019_09_teletrack_PreviousInquiries.csv","2019_09_teletrack_PreviousInquiries.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.647","[classifier.Oportun SSN]",,,422,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Auto\John O'Dowd\Industry/AMCARdata-201707.xlsx","AMCARdata-201707.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:36.804","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\DM\Post_Processing\Logs/3_Log_16DEC2019165552.txt","3_Log_16DEC2019165552.txt","S-1-5-21-498304819-3224205621-3506385323-20831","2020-09-28 20:22:06.286","[classifier.Oportun SSN]",,,2,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\PS_model\FT_marketing_data/ft_noid_201712.csv","ft_noid_201712.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:26.730","[classifier.Oportun SSN]",,,9,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/fraudcheck_03022019.csv","fraudcheck_03022019.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.052","[classifier.Oportun SSN]",,,9,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\PS_model\TT_Rap_data\6/2018_06_teletrack_ChargeOffs.csv","2018_06_teletrack_ChargeOffs.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.285","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\DM\Acxiom Inputs\Mail History/Mail History 3a.csv","Mail History 3a.csv","S-1-5-21-498304819-3224205621-3506385323-20831","2020-09-28 20:21:57.341","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Card\Rahul_Vemulapally\Alltrust/retro3Out.csv","retro3Out.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-30 22:30:02.164","[classifier.Oportun SSN]",,,14,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\DM\Post_Processing\Logs/3_Log_11OCT2019220001.txt","3_Log_11OCT2019220001.txt","S-1-5-21-498304819-3224205621-3506385323-20831","2020-09-28 20:22:06.279","[classifier.Oportun SSN]",,,10,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_name_dob_45day_2time_v.sas7bdat","mdong_name_dob_45day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.357","[classifier.Oportun SSN]",,,10,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Card\Rahul_Vemulapally/renewal_rate_20140225.xlsx","renewal_rate_20140225.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-30 22:30:02.479","[classifier.Oportun SSN]",,,10,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\09\clarity\aggregation/2019_09_clarity_xml_response.csv","2019_09_clarity_xml_response.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.160","[classifier.Oportun SSN]",,,1140,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\05\fis\aggregation/2019_05_fis_AcctFrdClsrsDtls.csv","2019_05_fis_AcctFrdClsrsDtls.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.067","[classifier.Oportun SSN]",,,10,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\DM\Post_Processing\Logs/3_Log_21MAR2020220003.txt","3_Log_21MAR2020220003.txt","S-1-5-21-498304819-3224205621-3506385323-20831","2020-09-28 20:22:06.296","[classifier.Oportun SSN]",,,11,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\DM\YeonjiChoi\Analytic Server Files/EFX_attributes_201907.csv","EFX_attributes_201907.csv","S-1-5-21-498304819-3224205621-3506385323-20831","2020-09-28 20:22:06.376","[classifier.Oportun SSN]",,,33,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_ssn_99day_2time_velocity.sas7bdat","mdong_ssn_99day_2time_velocity.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.482","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_lni_a_z_1day_2time_v.sas7bdat","mdong_lni_a_z_1day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.331","[classifier.Oportun SSN]",,,11,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_12_teletrack_PreviousInquiries.csv","2018_12_teletrack_PreviousInquiries.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.914","[classifier.Oportun SSN]",,,11,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_fn_ad_z_270day_3time_v.sas7bdat","mdong_fn_ad_z_270day_3time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.225","[classifier.Oportun SSN]",,,11,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Card\Rahul_Vemulapally\HB trial/Rollforward Summary for 6-11-2012 Pool_HB.xlsx","Rollforward Summary for 6-11-2012 Pool_HB.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-30 22:30:02.389","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\12\fis\aggregation/2019_12_fis_AcctClsrsFrdSumm.csv","2019_12_fis_AcctClsrsFrdSumm.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.244","[classifier.Oportun SSN]",,,11,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\V10_input_variable_QC\TT_201808\aggregation/2018_08_teletrack_ChargeOff.csv","2018_08_teletrack_ChargeOff.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.619","[classifier.Oportun SSN]",,,9,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\KayHuang\202007_EXPTU_covid_loosen/response.sas7bdat","response.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:21.233","[classifier.Oportun SSN]",,,279,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_email_2day_2time_v.sas7bdat","mdong_email_2day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.181","[classifier.Oportun SSN]",,,3,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_09_experian_PremierAttributes.csv","2018_09_experian_PremierAttributes.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.770","[classifier.Oportun SSN]",,,11,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_ssn_2day_2time_velocity.sas7bdat","mdong_ssn_2day_2time_velocity.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.448","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_name_dob_1day_3time_v.sas7bdat","mdong_name_dob_1day_3time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.348","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/fraudcheck_08122018.csv","fraudcheck_08122018.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.086","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\cc_bureau\EXP_return_10_1_2020/202017641A_0920_PREMAB.csv","202017641A_0920_PREMAB.csv","S-1-5-21-498304819-3224205621-3506385323-66875","2020-10-01 23:26:28.931","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_cell_10day_2time_v.sas7bdat","mdong_cell_10day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.133","[classifier.Oportun SSN]",,,12,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_dl_number_150day_2time_v.sas7bdat","mdong_dl_number_150day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.167","[classifier.Oportun SSN]",,,22,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_dl_number_75day_2time_v.sas7bdat","mdong_dl_number_75day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.174","[classifier.Oportun SSN]",,,12,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_ssn_9day_2time_v.sas7bdat","mdong_ssn_9day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.483","[classifier.Oportun SSN]",,,3,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_device_8day_2time_v.sas7bdat","mdong_device_8day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.155","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_itin_180day_2time_v.sas7bdat","mdong_itin_180day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.283","[classifier.Oportun SSN]",,,2,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\model_validation\DataValidation\RapData\teletrack\oct\aggregation/2019_10_teletrack_Fraud_Comply360CM1.csv","2019_10_teletrack_Fraud_Comply360CM1.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:26.709","[classifier.Oportun SSN]",,,12,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rapfiles2/2019_09_fis_AcctClsrsSumm.csv","2019_09_fis_AcctClsrsSumm.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.633","[classifier.Oportun SSN]",,,17,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Auto\John O'Dowd\Presentations/AutoRefiMPVPricing-20191002.pptx","AutoRefiMPVPricing-20191002.pptx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:36.941","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\10\teletrack\aggregation/2019_10_teletrack_ChargeOff.csv","2019_10_teletrack_ChargeOff.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.206","[classifier.Oportun SSN]",,,12,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\02\fis\aggregation/2019_02_fis_AcctClsrsDtls.csv","2019_02_fis_AcctClsrsDtls.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:26.837","[classifier.Oportun SSN]",,,62,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_lni_a_z_7day_3time_v.sas7bdat","mdong_lni_a_z_7day_3time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.337","[classifier.Oportun SSN]",,,2,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_12_experian_TradeLine.csv","2018_12_experian_TradeLine.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.888","[classifier.Oportun SSN]",,,12,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_name_dob_7day_3time_v.sas7bdat","mdong_name_dob_7day_3time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.366","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2019_03_fis_AcctClsrsDtls.csv","2019_03_fis_AcctClsrsDtls.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.969","[classifier.Oportun SSN]",,,66,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/fraudcheck_09032018.csv","fraudcheck_09032018.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.089","[classifier.Oportun SSN]",,,2,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\model_validation\10\teletrack\aggregation/2019_10_teletrack_ChargeOff.csv","2019_10_teletrack_ChargeOff.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:26.608","[classifier.Oportun SSN]",,,12,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Loss Forecasting\Allowance\2014 Q3/Data validation.zip/Data validation/Copy of Daily RollforwardV2 (13).xlsx","Copy of Daily RollforwardV2 (13).xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2014-10-23 12:20:40.000","[classifier.Oportun SSN]",,,9,,
"SAS Workspaces (DataScience)","file","Workspaces/Shared\DM\Post_Processing\Logs/3_Log_13JUL2020155037.txt","3_Log_13JUL2020155037.txt","S-1-5-21-498304819-3224205621-3506385323-20831","2020-09-28 20:22:06.281","[classifier.Oportun SSN]",,,13,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_full_address_60day_2time_v.sas7bdat","mdong_full_address_60day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.253","[classifier.Oportun SSN]",,,15,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_full_address_30day_2time_v.sas7bdat","mdong_full_address_30day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.245","[classifier.Oportun SSN]",,,11,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_device_v.sas7bdat","mdong_device_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.165","[classifier.Oportun SSN]",,,13,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Loss Forecasting\Allowance\2015 Q4/Segment level backtesting 2016-01-03.xlsx","Segment level backtesting 2016-01-03.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:43.941","[classifier.Oportun SSN]",,,12,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Card\Rahul_Vemulapally\lc_data/LoanStats3a_securev1.csv","LoanStats3a_securev1.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-30 22:30:02.396","[classifier.Oportun SSN]",,,2,"No",
